,res_type,state_ab,zip_code,median
10463,pizza,TX,75001.0,70948.0
10518,pizza,TX,75002.0,169040.0
10587,pizza,TX,75007.0,65585.0
10589,pizza,TX,75010.0,82207.0
10596,pizza,TX,75007.0,65585.0
10622,pizza,TX,75007.0,65585.0
10717,pizza,TX,75019.0,300000.0
10725,pizza,TX,75020.0,300000.0
10749,pizza,TX,75022.0,125217.0
10752,pizza,TX,75022.0,125217.0
10806,pizza,TX,75024.0,93054.0
10811,pizza,TX,75034.0,300000.0
10825,pizza,TX,75034.0,300000.0
10858,pizza,TX,75025.0,300000.0
10865,pizza,TX,75024.0,93054.0
10888,pizza,TX,75022.0,125217.0
10982,pizza,TX,75034.0,300000.0
10984,pizza,TX,75034.0,300000.0
10999,pizza,TX,75034.0,300000.0
11000,pizza,TX,75035.0,300000.0
11005,pizza,TX,75035.0,300000.0
11026,pizza,TX,75039.0,0.0
11090,pizza,TX,75042.0,24891.0
11103,pizza,TX,75042.0,24891.0
11136,pizza,TX,75041.0,37138.0
11152,pizza,TX,75081.0,83502.0
11175,pizza,TX,75042.0,24891.0
11189,pizza,TX,75043.0,62805.0
11192,pizza,TN,37924.0,50774.0
11210,pizza,TX,75040.0,63817.0
11218,pizza,TX,75044.0,56935.0
11234,pizza,TX,75060.0,31748.0
11237,pizza,TX,75051.0,46591.0
11251,pizza,TX,75051.0,46591.0
11274,pizza,TX,75052.0,104518.0
11288,pizza,TX,75052.0,104518.0
11296,pizza,TX,75052.0,104518.0
11305,pizza,TX,76014.0,300000.0
11317,pizza,TX,75056.0,300000.0
11320,pizza,TX,75056.0,300000.0
11321,pizza,TX,75056.0,300000.0
11347,pizza,TX,75067.0,300000.0
11350,pizza,TX,75067.0,300000.0
11374,pizza,TX,75062.0,300000.0
11381,pizza,TX,75061.0,52672.0
11395,pizza,TX,75062.0,300000.0
11425,pizza,TX,75063.0,73694.0
11438,pizza,TX,75065.0,77070.0
11439,pizza,TX,75077.0,300000.0
11444,pizza,TX,75028.0,75687.0
11459,pizza,TX,75071.0,82641.0
11481,pizza,TX,75070.0,101768.0
11486,pizza,TX,75070.0,101768.0
11488,pizza,TX,75070.0,101768.0
11490,pizza,TX,75071.0,82641.0
11492,pizza,TX,75071.0,82641.0
11493,pizza,TX,75071.0,82641.0
11495,pizza,TX,75071.0,82641.0
11500,pizza,TX,75071.0,82641.0
11531,pizza,TX,75074.0,105287.0
11574,pizza,TX,75075.0,26215.0
11576,pizza,TX,75023.0,300000.0
11604,pizza,TX,75080.0,62412.0
11607,pizza,TX,75080.0,62412.0
11611,pizza,TX,75080.0,62412.0
11621,pizza,TX,75080.0,62412.0
11649,pizza,TX,75081.0,83502.0
11650,pizza,TX,75081.0,83502.0
11659,pizza,TX,75032.0,0.0
11693,pizza,TX,75093.0,93560.0
11695,pizza,TX,75093.0,93560.0
11700,pizza,TX,75252.0,300000.0
11715,pizza,TX,75116.0,47424.0
11742,pizza,TX,75150.0,66697.0
11747,pizza,TX,75149.0,43792.0
11751,pizza,TX,75150.0,66697.0
11770,pizza,TX,75043.0,62805.0
11777,pizza,TX,75228.0,32787.0
11794,pizza,TX,75149.0,43792.0
11851,pizza,TX,75219.0,126166.0
11875,pizza,TX,75203.0,28055.0
11889,pizza,TX,75208.0,43461.0
11934,pizza,TX,75235.0,55033.0
11966,pizza,TX,75206.0,81177.0
11980,pizza,TX,75206.0,81177.0
11993,pizza,TX,75211.0,23286.0
11997,pizza,TX,75211.0,23286.0
11998,pizza,TX,75211.0,23286.0
12000,pizza,TX,75211.0,23286.0
12004,pizza,TX,75201.0,74606.0
12016,pizza,TX,75220.0,39393.0
12027,pizza,TX,75220.0,39393.0
12113,pizza,TX,75229.0,128666.0
12129,pizza,TX,75206.0,81177.0
12130,pizza,TX,75204.0,84399.0
12134,pizza,TX,75206.0,81177.0
12147,pizza,TX,75230.0,108288.0
12150,pizza,TX,75205.0,215868.0
12162,pizza,TX,75231.0,26723.0
12207,pizza,TX,75231.0,26723.0
12208,pizza,TX,75206.0,81177.0
12209,pizza,TX,75243.0,0.0
12221,pizza,TX,75238.0,34726.0
12244,pizza,IN,46815.0,63695.0
12284,pizza,TX,75248.0,86387.0
12289,pizza,TX,75006.0,79305.0
12303,pizza,TX,75006.0,79305.0
12307,pizza,TX,75006.0,79305.0
12317,pizza,TX,75206.0,81177.0
12338,pizza,TX,75287.0,32230.0
12356,pizza,TX,75093.0,93560.0
12363,pizza,TX,75093.0,93560.0
12364,pizza,TX,75007.0,65585.0
12456,pizza,TX,77096.0,133447.0
12583,pizza,TX,77096.0,133447.0
12609,pizza,TX,77301.0,56057.0
12616,pizza,TX,77304.0,64826.0
12618,pizza,TX,77301.0,56057.0
12620,pizza,TX,77301.0,56057.0
12627,pizza,TX,77301.0,56057.0
12642,pizza,TX,77301.0,56057.0
12664,pizza,TX,77338.0,60475.0
12681,pizza,TX,77338.0,60475.0
12682,pizza,TX,77338.0,60475.0
12732,pizza,TX,77345.0,86673.0
12736,pizza,TX,77339.0,96054.0
12737,pizza,TX,77339.0,96054.0
12740,pizza,TX,77339.0,96054.0
12747,pizza,TX,77346.0,68943.0
12752,pizza,TX,77346.0,68943.0
12755,pizza,TX,77346.0,68943.0
12763,pizza,TX,77346.0,68943.0
12778,pizza,TX,77389.0,300000.0
12789,pizza,TX,77379.0,48975.0
12796,pizza,TX,77389.0,300000.0
12799,pizza,TX,77070.0,65430.0
12800,pizza,TX,77379.0,48975.0
12812,pizza,TX,77379.0,48975.0
12813,pizza,TX,77379.0,48975.0
12817,pizza,TX,77379.0,48975.0
12832,pizza,TX,77380.0,300000.0
12843,pizza,TX,77380.0,300000.0
12866,pizza,TX,77380.0,300000.0
12897,pizza,TX,77382.0,121972.0
12906,pizza,TX,77382.0,121972.0
12960,pizza,TX,77388.0,109613.0
12966,pizza,TX,77388.0,109613.0
12973,pizza,TX,77338.0,60475.0
12975,pizza,TX,77032.0,51439.0
13002,pizza,TX,77057.0,59601.0
13011,pizza,TX,77429.0,70037.0
13018,pizza,TX,77429.0,70037.0
13032,pizza,TX,77449.0,300000.0
13033,pizza,TX,77449.0,300000.0
13035,pizza,TX,77084.0,300000.0
13042,pizza,TX,77084.0,300000.0
13065,pizza,TX,77450.0,102269.0
13071,pizza,TX,77450.0,102269.0
13096,pizza,TX,77494.0,141709.0
13101,pizza,TX,77071.0,33782.0
13105,pizza,TX,77099.0,30582.0
13107,pizza,TX,77478.0,80183.0
13119,pizza,TX,77489.0,47940.0
13123,pizza,TX,77489.0,47940.0
13125,pizza,TX,77478.0,80183.0
13132,pizza,TX,77478.0,80183.0
13152,pizza,TX,77479.0,67678.0
13158,pizza,TX,77477.0,56852.0
13161,pizza,TX,77478.0,80183.0
13172,pizza,TX,77502.0,34116.0
13175,pizza,TX,77504.0,78790.0
13197,pizza,TX,77503.0,51664.0
13200,pizza,TX,77503.0,51664.0
13206,pizza,TX,77034.0,39263.0
13207,pizza,TX,77075.0,41986.0
13220,pizza,TX,77502.0,34116.0
13225,pizza,TX,77089.0,300000.0
13232,pizza,TX,77017.0,47364.0
13247,pizza,TX,77058.0,300000.0
