,res_type,state_ab,zip_code,median
982,hotdogs,CA,90303.0,80697.0
988,hotdogs,CA,90048.0,62610.0
1007,hotdogs,CA,90024.0,91139.0
1038,hotdogs,CA,90045.0,107969.0
1039,hotdogs,CA,90302.0,32606.0
1043,hotdogs,CA,90230.0,300000.0
1049,hotdogs,CA,90045.0,107969.0
1053,hotdogs,CA,90045.0,107969.0
1057,hotdogs,CA,90010.0,300000.0
1061,hotdogs,CA,90057.0,22191.0
1063,hotdogs,CA,90017.0,58114.0
1067,hotdogs,CA,90270.0,21049.0
1073,hotdogs,CA,90255.0,27107.0
1077,hotdogs,CA,90063.0,52980.0
1078,hotdogs,CA,90201.0,56738.0
1079,hotdogs,CA,90270.0,21049.0
1085,hotdogs,CA,90201.0,56738.0
1097,hotdogs,CA,90220.0,43250.0
1100,hotdogs,CA,90220.0,43250.0
1102,hotdogs,CA,90262.0,41431.0
1104,hotdogs,CA,90221.0,43934.0
1105,hotdogs,CA,90220.0,43250.0
1109,hotdogs,CA,90221.0,43934.0
1112,hotdogs,CA,90059.0,12486.0
1118,hotdogs,CA,90221.0,43934.0
1133,hotdogs,CA,90247.0,35604.0
1135,hotdogs,CA,90247.0,35604.0
1136,hotdogs,CA,90061.0,44268.0
1137,hotdogs,CA,90220.0,43250.0
1138,hotdogs,CA,90248.0,300000.0
1139,hotdogs,CA,90247.0,35604.0
1142,hotdogs,CA,90249.0,52730.0
1143,hotdogs,CA,90249.0,52730.0
1144,hotdogs,CA,90247.0,35604.0
1152,hotdogs,CA,90305.0,34421.0
1156,hotdogs,CA,90043.0,31219.0
1160,hotdogs,CA,90044.0,27101.0
1162,hotdogs,CA,90063.0,52980.0
1169,hotdogs,CA,91754.0,60854.0
1174,hotdogs,CA,90022.0,44387.0
1175,hotdogs,CA,90023.0,19354.0
1178,hotdogs,CA,90034.0,300000.0
1187,hotdogs,CA,90066.0,116703.0
1190,hotdogs,CA,90042.0,49009.0
1193,hotdogs,CA,90065.0,300000.0
1197,hotdogs,CA,90291.0,117987.0
1215,hotdogs,CA,90230.0,300000.0
1218,hotdogs,CA,90291.0,117987.0
1226,hotdogs,CA,91505.0,300000.0
1227,hotdogs,CA,91505.0,300000.0
1228,hotdogs,CA,91505.0,300000.0
1240,hotdogs,CA,91601.0,40557.0
1246,hotdogs,CA,90024.0,91139.0
1264,hotdogs,CA,90045.0,107969.0
1275,hotdogs,CA,90270.0,21049.0
1282,hotdogs,CA,90241.0,53192.0
1291,hotdogs,CA,90201.0,56738.0
1294,hotdogs,CA,90241.0,53192.0
1304,hotdogs,CA,90201.0,56738.0
1306,hotdogs,CA,90280.0,42954.0
1310,hotdogs,CA,90201.0,56738.0
1333,hotdogs,CA,90048.0,62610.0
1351,hotdogs,CA,90220.0,43250.0
1353,hotdogs,CA,90745.0,57020.0
1354,hotdogs,CA,90746.0,48895.0
1358,hotdogs,CA,90222.0,28460.0
1360,hotdogs,CA,90221.0,43934.0
1364,hotdogs,CA,90221.0,43934.0
1373,hotdogs,CA,90220.0,43250.0
1375,hotdogs,CA,90745.0,57020.0
1381,hotdogs,CA,90061.0,44268.0
1384,hotdogs,CA,90805.0,52217.0
1388,hotdogs,CA,90805.0,52217.0
1393,hotdogs,CA,90805.0,52217.0
1394,hotdogs,CA,90807.0,77305.0
1395,hotdogs,CA,90807.0,77305.0
1406,hotdogs,CA,90805.0,52217.0
1407,hotdogs,CA,90222.0,28460.0
1410,hotdogs,CA,90805.0,52217.0
1413,hotdogs,CA,90723.0,45286.0
1423,hotdogs,CA,90222.0,28460.0
1437,hotdogs,CA,90045.0,107969.0
1445,hotdogs,CA,90241.0,53192.0
1447,hotdogs,CA,90240.0,300000.0
1449,hotdogs,CA,90660.0,73063.0
1450,hotdogs,CA,90660.0,73063.0
1451,hotdogs,CA,90650.0,300000.0
1454,hotdogs,CA,90241.0,53192.0
1459,hotdogs,CA,90241.0,53192.0
1460,hotdogs,CA,90242.0,76695.0
1471,hotdogs,CA,90660.0,73063.0
1474,hotdogs,CA,90650.0,300000.0
1482,hotdogs,CA,90660.0,73063.0
1483,hotdogs,CA,90242.0,76695.0
1491,hotdogs,CA,90670.0,60661.0
1502,hotdogs,CA,90241.0,53192.0
1504,hotdogs,CA,90242.0,76695.0
1509,hotdogs,CA,90240.0,300000.0
1510,hotdogs,CA,90706.0,300000.0
1519,hotdogs,CA,90723.0,45286.0
