,res_type,state_ab,zip_code,median
7057,burgers,IL,60018.0,55845.0
7058,burgers,IL,60018.0,55845.0
7060,burgers,IL,60018.0,55845.0
7068,burgers,IL,60056.0,131178.0
7075,burgers,IL,60056.0,131178.0
7088,burgers,IL,60176.0,62081.0
7090,burgers,IL,60018.0,55845.0
7093,burgers,IL,60018.0,55845.0
7108,burgers,IL,60656.0,64415.0
7115,burgers,IL,60018.0,55845.0
7123,burgers,IL,60106.0,65622.0
7135,burgers,IL,60053.0,300000.0
7136,burgers,IL,60025.0,69189.0
7150,burgers,IL,60025.0,69189.0
7158,burgers,IL,60714.0,76515.0
7175,burgers,IL,60053.0,300000.0
7178,burgers,IL,60025.0,69189.0
7185,burgers,IL,60073.0,43465.0
7192,burgers,IL,60073.0,43465.0
7208,burgers,IL,60031.0,300000.0
7216,burgers,IL,60031.0,300000.0
7224,burgers,IL,60031.0,300000.0
7227,burgers,IL,60085.0,46446.0
7231,burgers,IL,60031.0,300000.0
7238,burgers,IL,60035.0,141411.0
7242,burgers,IL,60015.0,300000.0
7256,burgers,IL,60050.0,300000.0
7269,burgers,IL,60091.0,300000.0
7276,burgers,IL,60053.0,300000.0
7287,burgers,IL,60631.0,88435.0
7298,burgers,IL,60016.0,65670.0
7303,burgers,IL,60016.0,65670.0
7309,burgers,IL,60089.0,102256.0
7325,burgers,IL,60060.0,77622.0
7346,burgers,IL,60064.0,45288.0
7352,burgers,IL,60085.0,46446.0
7356,burgers,IL,60085.0,46446.0
7371,burgers,IL,60090.0,58788.0
7383,burgers,IL,60067.0,300000.0
7400,burgers,IL,60712.0,56994.0
7404,burgers,IL,60645.0,58498.0
7438,burgers,IL,60077.0,60332.0
7446,burgers,IL,60646.0,111554.0
7449,burgers,IL,60087.0,39088.0
7450,burgers,IL,60085.0,46446.0
7460,burgers,IL,60004.0,95962.0
7462,burgers,IL,60089.0,102256.0
7478,burgers,IL,60191.0,64058.0
7488,burgers,IL,60148.0,58725.0
7496,burgers,IL,60154.0,300000.0
7501,burgers,IL,60164.0,42306.0
7566,burgers,IL,60106.0,65622.0
7588,burgers,IL,60153.0,29894.0
7596,burgers,IL,60546.0,60063.0
7600,burgers,IL,60160.0,40406.0
7659,burgers,IL,60108.0,65615.0
7701,burgers,IL,60131.0,36424.0
7706,burgers,IL,60104.0,300000.0
7721,burgers,IL,60706.0,45630.0
7734,burgers,IL,60148.0,58725.0
7750,burgers,IL,60660.0,64803.0
7753,burgers,IL,60659.0,72810.0
7778,burgers,IL,60639.0,44634.0
7787,burgers,IL,60402.0,52331.0
7792,burgers,IL,60644.0,37632.0
7812,burgers,IL,60644.0,37632.0
7859,burgers,IL,60614.0,54244.0
7863,burgers,IL,60607.0,125702.0
7869,burgers,IL,60607.0,125702.0
7877,burgers,IL,60607.0,125702.0
7879,burgers,IL,60607.0,125702.0
7928,burgers,IL,60653.0,58519.0
7941,burgers,IL,60642.0,74140.0
7946,burgers,IL,60616.0,44154.0
7996,burgers,IL,60612.0,11398.0
8022,burgers,IL,60657.0,58437.0
8024,burgers,IL,60605.0,15307.0
8026,burgers,IL,60657.0,58437.0
8089,burgers,IL,60660.0,64803.0
8095,burgers,IL,60647.0,66598.0
8100,burgers,IL,60647.0,66598.0
8103,burgers,IL,60660.0,64803.0
8150,burgers,IL,60614.0,54244.0
8152,burgers,IL,60618.0,109819.0
8174,burgers,IL,60607.0,125702.0
8200,burgers,IL,60639.0,44634.0
8213,burgers,IL,60640.0,62188.0
8217,burgers,IL,60624.0,37367.0
8221,burgers,IL,60612.0,11398.0
8234,burgers,IL,60607.0,125702.0
8241,burgers,IL,60645.0,58498.0
8259,burgers,IL,60618.0,109819.0
8298,burgers,IL,60618.0,109819.0
8305,burgers,IL,60657.0,58437.0
8313,burgers,IL,60618.0,109819.0
8339,burgers,IL,60640.0,62188.0
8349,burgers,IL,60610.0,97367.0
8389,burgers,NY,10001.0,40262.0
8397,burgers,NY,10019.0,69242.0
8412,burgers,NY,10019.0,69242.0
8422,burgers,NY,10003.0,300000.0
8428,burgers,NY,10002.0,91469.0
8433,burgers,NY,10013.0,54857.0
8440,burgers,NY,10003.0,300000.0
8452,burgers,NY,10003.0,300000.0
8454,burgers,NY,10003.0,300000.0
8460,burgers,NY,10004.0,0.0
8476,burgers,NY,10282.0,0.0
8488,burgers,NY,10009.0,23603.0
8489,burgers,NY,10014.0,96567.0
8495,burgers,NY,10016.0,68128.0
8512,burgers,NY,10021.0,0.0
8523,burgers,NY,10019.0,69242.0
8524,burgers,NY,10019.0,69242.0
8525,burgers,NY,10019.0,69242.0
8534,burgers,NY,10036.0,0.0
8537,burgers,NY,11101.0,40506.0
8538,burgers,NY,10021.0,0.0
8540,burgers,NY,10021.0,0.0
8542,burgers,NY,10019.0,69242.0
8552,burgers,NY,11101.0,40506.0
8568,burgers,NY,10029.0,58119.0
8574,burgers,NY,10022.0,17622.0
8579,burgers,NY,10024.0,300000.0
8581,burgers,NY,10028.0,35461.0
8588,burgers,NJ,7020.0,300000.0
8591,burgers,NY,10024.0,300000.0
8596,burgers,NY,10025.0,300000.0
8598,burgers,NY,10025.0,300000.0
8609,burgers,NJ,7020.0,300000.0
8611,burgers,NY,10027.0,128764.0
8627,burgers,NY,10031.0,0.0
8628,burgers,NY,10029.0,58119.0
8629,burgers,NY,10029.0,58119.0
8632,burgers,NY,10026.0,25997.0
8633,burgers,NY,10029.0,58119.0
8640,burgers,NY,10454.0,38649.0
8652,burgers,NY,10027.0,128764.0
8655,burgers,NY,10026.0,25997.0
8658,burgers,NY,10032.0,17598.0
8664,burgers,NY,10031.0,0.0
8677,burgers,NY,10128.0,129437.0
8678,burgers,NY,10025.0,300000.0
8682,burgers,NY,10029.0,58119.0
8700,burgers,NJ,7024.0,74430.0
8702,burgers,NY,10452.0,29544.0
8707,burgers,NY,10034.0,49572.0
8720,burgers,NY,10032.0,17598.0
8721,burgers,NY,10451.0,13246.0
8727,burgers,NY,10463.0,24253.0
8734,burgers,NY,10451.0,13246.0
8735,burgers,NY,10040.0,76494.0
8736,burgers,NY,10452.0,29544.0
8743,burgers,NY,10452.0,29544.0
8753,burgers,NY,10463.0,24253.0
8766,burgers,NY,10454.0,38649.0
8767,burgers,NY,10036.0,0.0
8768,burgers,NY,10036.0,0.0
8779,burgers,NY,10002.0,91469.0
8782,burgers,NY,11201.0,105949.0
8783,burgers,NY,11201.0,105949.0
8797,burgers,NY,11104.0,67771.0
8807,burgers,NY,11106.0,0.0
8811,burgers,NY,11105.0,65991.0
8815,burgers,NJ,7302.0,40321.0
8822,burgers,NY,10301.0,0.0
8837,burgers,NY,10314.0,108326.0
8842,burgers,NJ,7201.0,42072.0
8844,burgers,NJ,7201.0,42072.0
8856,burgers,NJ,7208.0,48002.0
8870,burgers,NJ,7201.0,42072.0
8873,burgers,NJ,7201.0,42072.0
8887,burgers,NY,10314.0,108326.0
8896,burgers,NY,10302.0,74564.0
8911,burgers,NY,10033.0,56347.0
8923,burgers,NY,10457.0,19175.0
8933,burgers,NY,10459.0,24844.0
8937,burgers,NY,10460.0,14119.0
8952,burgers,NY,10451.0,13246.0
8954,burgers,NY,10455.0,21900.0
8955,burgers,NY,10472.0,29713.0
8957,burgers,NY,11105.0,65991.0
8960,burgers,NY,10451.0,13246.0
8961,burgers,NY,10459.0,24844.0
8967,burgers,NY,10453.0,24947.0
8973,burgers,NY,10459.0,24844.0
8984,burgers,NY,10458.0,45215.0
8986,burgers,NY,10457.0,19175.0
8987,burgers,NY,10457.0,19175.0
8992,burgers,NY,10467.0,25840.0
8994,burgers,NY,10471.0,93413.0
8998,burgers,NY,10462.0,50224.0
8999,burgers,NY,10471.0,93413.0
9004,burgers,NY,10467.0,25840.0
9027,burgers,NY,10462.0,50224.0
9053,burgers,NY,10475.0,41374.0
9064,burgers,NY,10475.0,41374.0
9069,burgers,NY,10461.0,47243.0
9070,burgers,NY,10457.0,19175.0
9086,burgers,NY,10462.0,50224.0
9102,burgers,NY,10469.0,69658.0
9108,burgers,NY,10704.0,300000.0
9111,burgers,NY,10475.0,41374.0
9122,burgers,NY,10460.0,14119.0
9151,burgers,NY,10034.0,49572.0
9161,burgers,NY,10460.0,14119.0
9165,burgers,NY,11369.0,300000.0
9181,burgers,NY,11103.0,82248.0
9196,burgers,NY,11377.0,300000.0
9200,burgers,NY,11104.0,67771.0
9206,burgers,NY,10022.0,17622.0
9209,burgers,NY,10022.0,17622.0
9219,burgers,NY,10036.0,0.0
9239,burgers,NY,10021.0,0.0
9240,burgers,NY,11373.0,28666.0
9241,burgers,NY,11372.0,46396.0
9242,burgers,NY,10021.0,0.0
9246,burgers,NY,11103.0,82248.0
9253,burgers,NY,11106.0,0.0
9256,burgers,NY,11103.0,82248.0
9261,burgers,NY,11106.0,0.0
9267,burgers,NY,11377.0,300000.0
9295,burgers,NY,11378.0,49897.0
9297,burgers,NY,11369.0,300000.0
9314,burgers,NY,10003.0,300000.0
9321,burgers,NY,11222.0,63790.0
9324,burgers,NY,11102.0,81067.0
9332,burgers,NY,11211.0,87129.0
9363,burgers,NY,10013.0,54857.0
9370,burgers,NY,11238.0,65566.0
9387,burgers,NY,11207.0,19694.0
9391,burgers,NY,11230.0,48180.0
9392,burgers,NY,11216.0,43209.0
9393,burgers,NY,11207.0,19694.0
9399,burgers,NY,11236.0,73363.0
9403,burgers,NY,11221.0,45627.0
9412,burgers,NY,11233.0,59463.0
9414,burgers,NY,11216.0,43209.0
9421,burgers,NY,11210.0,48829.0
9442,burgers,NY,11224.0,44938.0
9465,burgers,NY,11216.0,43209.0
9475,burgers,NY,11201.0,105949.0
9500,burgers,NY,11237.0,62611.0
9512,burgers,NY,11238.0,65566.0
9515,burgers,NY,11203.0,54670.0
9519,burgers,NY,11385.0,64342.0
9545,burgers,NY,11212.0,37854.0
9552,burgers,NY,11234.0,100578.0
9579,burgers,NY,11229.0,67319.0
9597,burgers,NY,11385.0,64342.0
9610,burgers,NY,11226.0,32427.0
9621,burgers,NY,11210.0,48829.0
9626,burgers,NY,11210.0,48829.0
9648,burgers,NY,11211.0,87129.0
9672,burgers,NY,10004.0,0.0
9682,burgers,NY,11203.0,54670.0
9700,burgers,NY,11236.0,73363.0
9703,burgers,NY,11203.0,54670.0
9714,burgers,NY,11220.0,38931.0
9719,burgers,NY,11217.0,71494.0
9728,burgers,NY,11217.0,71494.0
9734,burgers,NY,11230.0,48180.0
9744,burgers,NY,11213.0,33732.0
9775,burgers,NY,11226.0,32427.0
9787,burgers,NY,11211.0,87129.0
9788,burgers,NY,11222.0,63790.0
9790,burgers,NY,11379.0,57353.0
9791,burgers,NY,11217.0,71494.0
9798,burgers,NY,10010.0,151229.0
9814,burgers,NY,11201.0,105949.0
9815,burgers,NY,11218.0,44950.0
9830,burgers,NY,11214.0,45784.0
9869,burgers,NY,11385.0,64342.0
9870,burgers,NY,11237.0,62611.0
9872,burgers,NY,11207.0,19694.0
9873,burgers,NY,11207.0,19694.0
9900,burgers,NY,11237.0,62611.0
9933,burgers,NY,11368.0,72674.0
9939,burgers,NY,11419.0,41819.0
9946,burgers,NY,11354.0,57563.0
10000,burgers,NY,11237.0,62611.0
10001,burgers,NY,11237.0,62611.0
10002,burgers,NY,11385.0,64342.0
10009,burgers,NY,11237.0,62611.0
10020,burgers,NY,11367.0,60024.0
10024,burgers,NY,11372.0,46396.0
10027,burgers,NY,11432.0,49395.0
10033,burgers,NY,11378.0,49897.0
10040,burgers,NY,11369.0,300000.0
10041,burgers,NY,11103.0,82248.0
10052,burgers,NY,11416.0,50644.0
10056,burgers,NY,11416.0,50644.0
10068,burgers,NY,11420.0,45629.0
10075,burgers,TN,24201.0,25864.0
10083,burgers,TN,24201.0,25864.0
10085,burgers,TN,24201.0,25864.0
10088,burgers,TN,37620.0,38962.0
10089,burgers,TN,24201.0,25864.0
10095,burgers,TN,37620.0,38962.0
10098,burgers,TN,37620.0,38962.0
10117,burgers,TN,37013.0,43894.0
10119,burgers,TN,37217.0,27852.0
10123,burgers,TN,37013.0,43894.0
10124,burgers,TN,37013.0,43894.0
10127,burgers,TN,37013.0,43894.0
10131,burgers,TN,37217.0,27852.0
10140,burgers,TN,37217.0,27852.0
10146,burgers,TN,37013.0,43894.0
10148,burgers,TN,37217.0,27852.0
10150,burgers,TN,37027.0,121721.0
10151,burgers,TN,37027.0,121721.0
10156,burgers,TN,37027.0,121721.0
10160,burgers,TN,37027.0,121721.0
10190,burgers,TN,37027.0,121721.0
10208,burgers,TN,37043.0,48077.0
10225,burgers,TN,37042.0,52917.0
10226,burgers,TN,37042.0,52917.0
10231,burgers,TN,37066.0,57335.0
10239,burgers,TN,37066.0,57335.0
10256,burgers,TN,37075.0,101195.0
10258,burgers,TN,37075.0,101195.0
10272,burgers,TN,37167.0,79894.0
10273,burgers,TN,37167.0,79894.0
10280,burgers,TN,37115.0,28638.0
10292,burgers,TN,37167.0,79894.0
10293,burgers,TN,37167.0,79894.0
10304,burgers,TN,37206.0,300000.0
10309,burgers,TN,37204.0,54579.0
10315,burgers,TN,37204.0,54579.0
10335,burgers,TN,37204.0,54579.0
10340,burgers,TN,37203.0,23571.0
10342,burgers,TN,37211.0,300000.0
10344,burgers,TN,37203.0,23571.0
10348,burgers,TN,37203.0,23571.0
10362,burgers,TN,37210.0,300000.0
10392,burgers,TN,37207.0,22611.0
10393,burgers,TN,37203.0,23571.0
10398,burgers,TN,37218.0,14210.0
10401,burgers,TN,37209.0,48481.0
10406,burgers,TN,37209.0,48481.0
10415,burgers,TN,37206.0,300000.0
10427,burgers,TN,37215.0,129747.0
10432,burgers,TN,37209.0,48481.0
10448,burgers,TX,75006.0,79305.0
10464,burgers,TX,75248.0,86387.0
10467,burgers,TX,75001.0,70948.0
10487,burgers,TX,75248.0,86387.0
10490,burgers,TX,75244.0,151318.0
10499,burgers,TX,75002.0,169040.0
10521,burgers,TX,75006.0,79305.0
10522,burgers,TX,75006.0,79305.0
10528,burgers,TX,75006.0,79305.0
10533,burgers,TX,75007.0,65585.0
10535,burgers,TX,75006.0,79305.0
10539,burgers,TX,75006.0,79305.0
10556,burgers,TX,75006.0,79305.0
10561,burgers,TX,75007.0,65585.0
10574,burgers,TX,75010.0,82207.0
10579,burgers,TX,75007.0,65585.0
10584,burgers,TX,75007.0,65585.0
10605,burgers,TX,75056.0,300000.0
10613,burgers,TX,75056.0,300000.0
10620,burgers,TX,75056.0,300000.0
10636,burgers,CA,92130.0,132606.0
10642,burgers,TX,75006.0,79305.0
10650,burgers,TX,75006.0,79305.0
10655,burgers,TX,75006.0,79305.0
10677,burgers,TX,75019.0,300000.0
10685,burgers,TX,75019.0,300000.0
10687,burgers,TX,75019.0,300000.0
10689,burgers,TX,75019.0,300000.0
10693,burgers,TX,75019.0,300000.0
10694,burgers,TX,75067.0,300000.0
10696,burgers,TX,75019.0,300000.0
10700,burgers,TX,75019.0,300000.0
10704,burgers,TX,75063.0,73694.0
10723,burgers,TX,75067.0,300000.0
10726,burgers,TX,75020.0,300000.0
10730,burgers,TX,75022.0,125217.0
10747,burgers,TX,75028.0,75687.0
10759,burgers,TX,75023.0,300000.0
10761,burgers,TX,75024.0,93054.0
10762,burgers,TX,75074.0,105287.0
10771,burgers,TX,75075.0,26215.0
10776,burgers,TX,75023.0,300000.0
10779,burgers,TX,75023.0,300000.0
10782,burgers,TX,75023.0,300000.0
10795,burgers,TX,75074.0,105287.0
10800,burgers,TX,75074.0,105287.0
10808,burgers,TX,75034.0,300000.0
10809,burgers,TX,75024.0,93054.0
10816,burgers,TX,75024.0,93054.0
10824,burgers,TX,75034.0,300000.0
10831,burgers,TX,75024.0,93054.0
10852,burgers,TX,75023.0,300000.0
10863,burgers,TX,75023.0,300000.0
10869,burgers,TX,75070.0,101768.0
10879,burgers,TX,75077.0,300000.0
10880,burgers,TX,75028.0,75687.0
10884,burgers,TX,75028.0,75687.0
10898,burgers,TX,75028.0,75687.0
10902,burgers,TX,76226.0,300000.0
10903,burgers,TX,75028.0,75687.0
10916,burgers,TX,75067.0,300000.0
10921,burgers,TX,75067.0,300000.0
10924,burgers,TX,75067.0,300000.0
10929,burgers,TX,75077.0,300000.0
10958,burgers,TX,75034.0,300000.0
10967,burgers,TX,75034.0,300000.0
10983,burgers,TX,75034.0,300000.0
11025,burgers,TX,75062.0,300000.0
11043,burgers,TX,75039.0,0.0
11046,burgers,TX,75063.0,73694.0
11050,burgers,TX,75063.0,73694.0
11062,burgers,TX,75040.0,63817.0
11063,burgers,TX,75042.0,24891.0
11067,burgers,TX,75042.0,24891.0
11069,burgers,TX,75040.0,63817.0
11075,burgers,TX,75040.0,63817.0
11080,burgers,TX,75040.0,63817.0
11097,burgers,TX,75040.0,63817.0
11106,burgers,TX,75044.0,56935.0
11114,burgers,TX,75218.0,55994.0
11115,burgers,TX,75041.0,37138.0
11131,burgers,TX,75043.0,62805.0
11134,burgers,TX,75041.0,37138.0
11140,burgers,TX,75041.0,37138.0
11163,burgers,TX,75041.0,37138.0
11173,burgers,TX,75238.0,34726.0
11211,burgers,TX,75040.0,63817.0
11214,burgers,TX,75040.0,63817.0
11231,burgers,TX,75050.0,34200.0
11253,burgers,TX,75050.0,34200.0
11255,burgers,TX,75051.0,46591.0
11257,burgers,TX,75052.0,104518.0
11281,burgers,TX,75052.0,104518.0
11286,burgers,TX,75052.0,104518.0
11302,burgers,TX,76014.0,300000.0
11311,burgers,TX,75056.0,300000.0
11316,burgers,TX,75056.0,300000.0
11355,burgers,TX,75061.0,52672.0
11362,burgers,TX,75211.0,23286.0
11369,burgers,TX,75062.0,300000.0
11385,burgers,TX,75061.0,52672.0
11403,burgers,TX,75062.0,300000.0
11404,burgers,TX,75062.0,300000.0
11410,burgers,TX,75060.0,31748.0
11413,burgers,TX,75062.0,300000.0
11421,burgers,TX,75063.0,73694.0
11427,burgers,TX,75063.0,73694.0
11451,burgers,TX,75067.0,300000.0
11454,burgers,TX,75067.0,300000.0
11462,burgers,TX,75071.0,82641.0
11465,burgers,TX,75071.0,82641.0
11466,burgers,TX,75071.0,82641.0
11474,burgers,TX,75071.0,82641.0
11482,burgers,TX,75071.0,82641.0
11494,burgers,TX,75070.0,101768.0
11498,burgers,TX,75071.0,82641.0
11512,burgers,TX,75074.0,105287.0
11516,burgers,TX,75074.0,105287.0
11527,burgers,TX,75023.0,300000.0
11529,burgers,TX,75074.0,105287.0
11553,burgers,TX,75080.0,62412.0
11557,burgers,TX,75075.0,26215.0
11563,burgers,TX,75080.0,62412.0
11577,burgers,TX,75080.0,62412.0
11578,burgers,TX,75077.0,300000.0
11585,burgers,TX,75065.0,77070.0
11596,burgers,TX,75075.0,26215.0
11600,burgers,TX,75080.0,62412.0
11601,burgers,TX,75081.0,83502.0
11605,burgers,TX,75075.0,26215.0
11612,burgers,TX,75080.0,62412.0
11614,burgers,TX,75240.0,71788.0
11626,burgers,TX,75243.0,0.0
11642,burgers,TX,75243.0,0.0
11644,burgers,TX,75243.0,0.0
11647,burgers,TX,75081.0,83502.0
11651,burgers,TX,75243.0,0.0
11671,burgers,TX,75287.0,32230.0
11694,burgers,TX,75093.0,93560.0
11703,burgers,TX,75115.0,58616.0
11710,burgers,TX,75116.0,47424.0
11716,burgers,TX,75232.0,300000.0
11720,burgers,TX,75154.0,57921.0
11732,burgers,TX,75150.0,66697.0
11753,burgers,TX,75150.0,66697.0
11754,burgers,TX,75150.0,66697.0
11769,burgers,TX,75043.0,62805.0
11771,burgers,TX,75041.0,37138.0
11773,burgers,TX,75043.0,62805.0
11776,burgers,TX,75150.0,66697.0
11782,burgers,TX,75149.0,43792.0
11799,burgers,TX,75150.0,66697.0
11815,burgers,TX,75219.0,126166.0
11821,burgers,TX,75214.0,64156.0
11831,burgers,TX,75204.0,84399.0
11838,burgers,TX,75201.0,74606.0
11843,burgers,TX,75206.0,81177.0
11857,burgers,TX,75224.0,37844.0
11858,burgers,TX,75215.0,19549.0
11900,burgers,TX,75201.0,74606.0
11911,burgers,TX,75206.0,81177.0
11914,burgers,TX,75206.0,81177.0
11925,burgers,TX,75214.0,64156.0
11955,burgers,TX,75206.0,81177.0
11961,burgers,TX,75214.0,64156.0
11964,burgers,TX,75225.0,300000.0
11968,burgers,TX,75214.0,64156.0
11978,burgers,TX,75231.0,26723.0
11983,burgers,TX,75205.0,215868.0
11986,burgers,TX,75212.0,27521.0
12001,burgers,TX,75224.0,37844.0
12021,burgers,TX,75204.0,84399.0
12041,burgers,TX,75219.0,126166.0
12056,burgers,TX,75205.0,215868.0
12075,burgers,TX,75231.0,26723.0
12087,burgers,TX,75238.0,34726.0
12144,burgers,TX,75230.0,108288.0
12179,burgers,TX,75240.0,71788.0
12212,burgers,TX,75243.0,0.0
12218,burgers,TX,75218.0,55994.0
12281,burgers,TX,75080.0,62412.0
12320,burgers,TX,75240.0,71788.0
12335,burgers,TX,75001.0,70948.0
12348,burgers,TX,75080.0,62412.0
12378,burgers,TX,77095.0,41168.0
12380,burgers,TX,77095.0,41168.0
12386,burgers,TX,77041.0,63897.0
12397,burgers,TX,77041.0,63897.0
12401,burgers,TX,77095.0,41168.0
12419,burgers,TX,77035.0,71137.0
12420,burgers,TX,77401.0,300000.0
12424,burgers,TX,77035.0,71137.0
12425,burgers,TX,77035.0,71137.0
12429,burgers,TX,77035.0,71137.0
12438,burgers,TX,77005.0,300000.0
12444,burgers,TX,77071.0,33782.0
12445,burgers,TX,77401.0,300000.0
12447,burgers,TX,77081.0,21377.0
12458,burgers,TX,77045.0,50593.0
12461,burgers,TX,77096.0,133447.0
12469,burgers,TX,77006.0,43092.0
12471,burgers,TX,77005.0,300000.0
12479,burgers,TX,77006.0,43092.0
12482,burgers,TX,77005.0,300000.0
12484,burgers,TX,77098.0,172493.0
12487,burgers,TX,77098.0,172493.0
12497,burgers,TX,77030.0,102799.0
12512,burgers,TX,77030.0,102799.0
12516,burgers,TX,77004.0,20333.0
12517,burgers,TX,77072.0,300000.0
12523,burgers,TX,77477.0,56852.0
12525,burgers,TX,77099.0,30582.0
12527,burgers,TX,77099.0,30582.0
12536,burgers,TX,77099.0,30582.0
12540,burgers,TX,77477.0,56852.0
12563,burgers,TX,77072.0,300000.0
12566,burgers,TX,77072.0,300000.0
12585,burgers,TX,77045.0,50593.0
12586,burgers,TX,77096.0,133447.0
12589,burgers,TX,77304.0,64826.0
12590,burgers,TX,77304.0,64826.0
12596,burgers,TX,77306.0,39848.0
12597,burgers,TX,77304.0,64826.0
12607,burgers,TX,77301.0,56057.0
12611,burgers,TX,77301.0,56057.0
12614,burgers,TX,77301.0,56057.0
12634,burgers,TX,77304.0,64826.0
12653,burgers,TX,77338.0,60475.0
12657,burgers,TX,77338.0,60475.0
12666,burgers,TX,77032.0,51439.0
12679,burgers,TX,77032.0,51439.0
12690,burgers,TX,77032.0,51439.0
12708,burgers,TX,77339.0,96054.0
12711,burgers,TX,77339.0,96054.0
12715,burgers,TX,77339.0,96054.0
12717,burgers,TX,77339.0,96054.0
12718,burgers,TX,77339.0,96054.0
12719,burgers,TX,77345.0,86673.0
12720,burgers,TX,77339.0,96054.0
12729,burgers,TX,77339.0,96054.0
12756,burgers,TX,77346.0,68943.0
12757,burgers,TX,77346.0,68943.0
12787,burgers,TX,77379.0,48975.0
12792,burgers,TX,77070.0,65430.0
12794,burgers,TX,77379.0,48975.0
12808,burgers,TX,77379.0,48975.0
12841,burgers,TX,77381.0,74749.0
12852,burgers,TX,77381.0,74749.0
12859,burgers,TX,77385.0,90121.0
12864,burgers,TX,77381.0,74749.0
12869,burgers,TX,77386.0,58424.0
12873,burgers,TX,77380.0,300000.0
12902,burgers,TX,77385.0,90121.0
12940,burgers,TX,77389.0,300000.0
12946,burgers,TX,77388.0,109613.0
12949,burgers,TX,77379.0,48975.0
12951,burgers,TX,77388.0,109613.0
12959,burgers,TX,77373.0,58378.0
12967,burgers,TX,77090.0,29351.0
12978,burgers,TX,77057.0,59601.0
12984,burgers,TX,77057.0,59601.0
12989,burgers,TX,77056.0,45189.0
12993,burgers,TX,77056.0,45189.0
13007,burgers,TX,77081.0,21377.0
13030,burgers,TX,77449.0,300000.0
13040,burgers,TX,77449.0,300000.0
13058,burgers,TX,77450.0,102269.0
13084,burgers,TX,77494.0,141709.0
13100,burgers,TX,77489.0,47940.0
13122,burgers,TX,77478.0,80183.0
13133,burgers,TX,77479.0,67678.0
13143,burgers,TX,77478.0,80183.0
13146,burgers,TX,77477.0,56852.0
13184,burgers,TX,77503.0,51664.0
13196,burgers,TX,77034.0,39263.0
13202,burgers,TX,77034.0,39263.0
13215,burgers,TX,77017.0,47364.0
13218,burgers,TX,77089.0,300000.0
