,res_type,state_ab,zip_code,median
2682,mex/tex-mex,CA,90723.0,45286.0
2688,mex/tex-mex,CA,90505.0,300000.0
2692,mex/tex-mex,CA,90710.0,48109.0
2697,mex/tex-mex,CA,90744.0,31470.0
2700,mex/tex-mex,CA,90745.0,57020.0
2701,mex/tex-mex,CA,90744.0,31470.0
2704,mex/tex-mex,CA,90744.0,31470.0
2720,mex/tex-mex,CA,90755.0,36506.0
2722,mex/tex-mex,CA,90805.0,52217.0
2728,mex/tex-mex,CA,90808.0,300000.0
2729,mex/tex-mex,CA,90706.0,300000.0
2734,mex/tex-mex,CA,90807.0,77305.0
2740,mex/tex-mex,CA,90807.0,77305.0
2741,mex/tex-mex,CA,90713.0,75940.0
2745,mex/tex-mex,CA,90807.0,77305.0
2748,mex/tex-mex,CA,90815.0,63316.0
2749,mex/tex-mex,CA,90713.0,75940.0
2752,mex/tex-mex,CA,90712.0,99591.0
2762,mex/tex-mex,CA,90712.0,99591.0
2764,mex/tex-mex,CA,90712.0,99591.0
2772,mex/tex-mex,CA,90815.0,63316.0
2777,mex/tex-mex,CA,90716.0,96094.0
2778,mex/tex-mex,CA,90703.0,96089.0
2790,mex/tex-mex,CA,90505.0,300000.0
2792,mex/tex-mex,CA,90744.0,31470.0
2796,mex/tex-mex,CA,90505.0,300000.0
2798,mex/tex-mex,CA,90717.0,140323.0
2816,mex/tex-mex,CA,90630.0,300000.0
2830,mex/tex-mex,CA,90630.0,300000.0
2835,mex/tex-mex,CA,90723.0,45286.0
2839,mex/tex-mex,CA,90805.0,52217.0
2846,mex/tex-mex,CA,90262.0,41431.0
2847,mex/tex-mex,CA,90723.0,45286.0
2853,mex/tex-mex,CA,90744.0,31470.0
2861,mex/tex-mex,CA,90746.0,48895.0
2867,mex/tex-mex,CA,90746.0,48895.0
2871,mex/tex-mex,CA,90813.0,24828.0
2874,mex/tex-mex,CA,90746.0,48895.0
2875,mex/tex-mex,CA,90810.0,94556.0
2884,mex/tex-mex,CA,90744.0,31470.0
2900,mex/tex-mex,CA,90807.0,77305.0
2907,mex/tex-mex,CA,90802.0,28386.0
2908,mex/tex-mex,CA,90803.0,104705.0
2909,mex/tex-mex,CA,90808.0,300000.0
2918,mex/tex-mex,CA,90806.0,37827.0
2921,mex/tex-mex,CA,90804.0,39139.0
2929,mex/tex-mex,CA,90813.0,24828.0
2934,mex/tex-mex,CA,90813.0,24828.0
2937,mex/tex-mex,CA,90803.0,104705.0
2939,mex/tex-mex,CA,90813.0,24828.0
2943,mex/tex-mex,CA,90815.0,63316.0
2945,mex/tex-mex,CA,90803.0,104705.0
2946,mex/tex-mex,CA,90804.0,39139.0
2947,mex/tex-mex,CA,90814.0,47193.0
2952,mex/tex-mex,CA,90815.0,63316.0
2960,mex/tex-mex,CA,90804.0,39139.0
2962,mex/tex-mex,CA,90803.0,104705.0
2971,mex/tex-mex,CA,90804.0,39139.0
