Name,Type,Address,Zip Code
"('White Castle',)",hotdogs,"('351 E 103rd St',)","('10029',)"
"('Popeyes Louisiana Kitchen',)",hotdogs,"('1908 3rd Ave',)","('10029',)"
"('Checkers',)",burgers,"('695 Saint Nicholas Ave',)","('10031',)"
"('Vietnaam',)",vietnamese,"('1700 2nd Ave',)","('10128',)"
"('Au Jus',)",sandwiches,"('1762 1st Ave',)","('10128',)"
"(""Wendy's- New York"",)",burgers,"('2121 Third Ave',)","('10029',)"
"('Joy Burger Bar',)",burgers,"('1567 Lexington Ave',)","('10029',)"
"(""McDonald's"",)",burgers,"('1871 2nd Ave',)","('10029',)"
"('Atomic Wings',)",chicken_wings,"('2090 Frederick Douglass Blvd',)","('10026',)"
"('IHOP',)",breakfast_brunch,"('2294 Adam Clayton Powell Jr Blvd',)","('10030',)"
"('Harlem Burger Co',)",burgers,"('2190 Frederick Douglass Blvd',)","('10026',)"
"('Burger King',)",burgers,"('154 E 116th St',)","('10029',)"
"('Wingstop',)",chicken_wings,"('63-65 W 125th St',)","('10027',)"
"('White Castle',)",hotdogs,"('2092-2094 7th Ave',)","('10027',)"
"('Dos Toros Taqueria',)",mexican,"('1111 Lexington Ave',)","('10075',)"
"('Popeyes Louisiana Kitchen',)",hotdogs,"('2300 7th Ave',)","('10030',)"
"('El Aguila',)",mexican,"('1634 Lexington Ave',)","('10029',)"
"('Cantina Taqueria & Tequila Bar',)",mexican,"('1838 7th Ave',)","('10026',)"
"('Taco Bell',)",hotdogs,"('1503 Lexington Ave',)","('10029',)"
"('Chirping Chicken',)",tradamerican,"('355 Amsterdam Ave',)","('10024',)"
"(""Xi'an Famous Foods"",)",chinese,"('328 E 78th St',)","('10075',)"
"('Popeyes Louisiana Kitchen',)",chicken_wings,"('2730 Frederick Douglass Blvd',)","('10039',)"
"('Oaxaca Taqueria',)",mexican,"('424 Amsterdam Ave',)","('10024',)"
"('Taco Mix',)",mexican,"('234 E 116th St',)","('10029',)"
"('Milk Burger',)",burgers,"('148 Bruckner Blvd',)","('10454',)"
"('Taco Bell',)",hotdogs,"('173 E 116th St',)","('10029',)"
"(""Luke's Lobster Upper West Side"",)",seafood,"('426 Amsterdam Ave',)","('10024',)"
"('Broadway Bagel',)",bagels,"('2658 Broadway',)","('10025',)"
"(""McDonald's"",)",hotdogs,"('2379 Adam Clayton Powell Junior Blvd',)","('10030',)"
"('Bareburger - Upper West Side',)",burgers,"('795 Columbus Ave',)","('10025',)"
"('Texas Chicken & Burgers',)",chicken_wings,"('3486 Broadway',)","('10031',)"
"('Popeyes Louisiana Kitchen',)",chicken_wings,"('53 W 116th St',)","('10026',)"
"('Papaya King',)",hotdog,"('179 E 86th St',)","('10028',)"
"('Checkers',)",hotdogs,"('291 St. Nicholas Ave',)","('10027',)"
"('Panda Express',)",hotdogs,"('2852 Broadway',)","('10025',)"
"('Harlem Bar-B-Q',)",bbq,"('2367 Frederick Douglass Blvd',)","('10027',)"
"('Popeyes Louisiana Kitchen',)",hotdogs,"('321 125th St',)","('10027',)"
"('Falafel Tarboosh',)",falafel,"('1701 Amsterdam Ave',)","('10031',)"
"('Sido Grill',)",falafel,"('2288 Frederick Douglass Blvd',)","('10027',)"
"('Blue Moon Deli',)",delis,"('1773 1st Ave',)","('10128',)"
"('Sidewalk Tacos',)",foodtrucks,"('2163 2nd Ave',)","('10029',)"
"(""McDonald's"",)",hotdogs,"('3543-49 Broadway',)","('10031',)"
"('Popeyes Louisiana Kitchen',)",hotdogs,"('2534 Broadway',)","('10025',)"
"('Village Fried Chicken',)",hotdogs,"('1739 Amsterdam Ave',)","('10031',)"
"(""Jimbo's Hamburger Palace"",)",burgers,"('1345 Amsterdam Ave',)","('10027',)"
"('Burger One',)",burgers,"('1150 Lexington Ave',)","('10075',)"
"(""McDonald's"",)",hotdogs,"('85 Bruckner Blvd',)","('10454',)"
"('Los Tacos No.1',)",tacos,"('229 W 43rd St',)","('10036',)"
"('BLVD Bistro',)",tradamerican,"('2149 Frederick Douglass Blvd',)","('10026',)"
"('Jumbo Hamburgers',)",burgers,"('112 W 116th St',)","('10026',)"
"('White Castle',)",hotdogs,"('351 E 103rd St',)","('10029',)"
"(""McDonald's"",)",hotdogs,"('1872 3rd Ave',)","('10029',)"
"('IHOP',)",breakfast_brunch,"('2294 Adam Clayton Powell Jr Blvd',)","('10030',)"
"('Wingstop',)",chicken_wings,"('63-65 W 125th St',)","('10027',)"
"('Chick-fil-A',)",chickenshop,"('1536 3rd Ave',)","('10028',)"
"('Popeyes Louisiana Kitchen',)",chicken_wings,"('2730 Frederick Douglass Blvd',)","('10039',)"
"('Popeyes Louisiana Kitchen',)",hotdogs,"('1908 3rd Ave',)","('10029',)"
"(""Jimbo's Hamburger Palace"",)",burgers,"('1345 Amsterdam Ave',)","('10027',)"
"('Popeyes Louisiana Kitchen',)",hotdogs,"('2300 7th Ave',)","('10030',)"
"('Joy Burger Bar',)",burgers,"('1567 Lexington Ave',)","('10029',)"
"(""McDonald's"",)",burgers,"('1871 2nd Ave',)","('10029',)"
"('Harlem Bar-B-Q',)",bbq,"('2367 Frederick Douglass Blvd',)","('10027',)"
"('Shake Shack',)",burgers,"('154 E 86th St',)","('10028',)"
"(""Wendy's- New York"",)",burgers,"('2121 Third Ave',)","('10029',)"
"('Burger King',)",burgers,"('154 E 116th St',)","('10029',)"
"(""McDonald's"",)",hotdogs,"('2379 Adam Clayton Powell Junior Blvd',)","('10030',)"
"('El Aguila',)",mexican,"('1634 Lexington Ave',)","('10029',)"
"('Texas Chicken & Burgers',)",chicken_wings,"('3486 Broadway',)","('10031',)"
"('Falafel Tarboosh',)",falafel,"('1701 Amsterdam Ave',)","('10031',)"
"('Milk Burger',)",burgers,"('148 Bruckner Blvd',)","('10454',)"
"('Vietnaam',)",vietnamese,"('1700 2nd Ave',)","('10128',)"
"('Taco Mix',)",mexican,"('234 E 116th St',)","('10029',)"
"('Atomic Wings',)",chicken_wings,"('2090 Frederick Douglass Blvd',)","('10026',)"
"('Taco Bell',)",hotdogs,"('173 E 116th St',)","('10029',)"
"('Harlem Burger Co',)",burgers,"('2190 Frederick Douglass Blvd',)","('10026',)"
"('Sido Grill',)",falafel,"('2288 Frederick Douglass Blvd',)","('10027',)"
"('Bareburger - Upper West Side',)",burgers,"('795 Columbus Ave',)","('10025',)"
"('Au Jus',)",sandwiches,"('1762 1st Ave',)","('10128',)"
"('Taco Bell',)",hotdogs,"('1503 Lexington Ave',)","('10029',)"
"('Village Fried Chicken',)",hotdogs,"('1739 Amsterdam Ave',)","('10031',)"
"(""McDonald's"",)",hotdogs,"('3543-49 Broadway',)","('10031',)"
"('Sin City Burger',)",burgers,"('311 E 76th St',)","('10021',)"
"('Panda Express',)",hotdogs,"('2852 Broadway',)","('10025',)"
"(""McDonald's"",)",hotdogs,"('354 W 125th St',)","('10027',)"
"('Lenox Fast Food',)",hotdogs,"('657 Malcolm X Blvd',)","('10037',)"
"(""Wendy's"",)",burgers,"('3939 Broadway',)","('10032',)"
"('Broadway Bagel',)",bagels,"('2658 Broadway',)","('10025',)"
"('Lincoln Fried Chicken',)",chicken_wings,"('576 W 125th St',)","('10027',)"
"('United Fried Chicken',)",hotdogs,"('2515 7th Ave',)","('10039',)"
"('Chirping Chicken',)",tradamerican,"('355 Amsterdam Ave',)","('10024',)"
"(""McDonald's"",)",hotdogs,"('85 Bruckner Blvd',)","('10454',)"
"('Popeyes Louisiana Kitchen',)",hotdogs,"('2534 Broadway',)","('10025',)"
"('Texas Chicken & Burgers',)",chicken_wings,"('151 103rd St',)","('10029',)"
"(""Mel's Burger Bar"",)",burgers,"('2850 Broadway',)","('10025',)"
"('Fort Washington Public House',)",salad,"('3938 Broadway',)","('10032',)"
"('Oaxaca Taqueria',)",mexican,"('424 Amsterdam Ave',)","('10024',)"
"('Taco Bell',)",hotdogs,"('3645 Broadway',)","('10031',)"
"('Popeyes Louisiana Kitchen',)",chicken_wings,"('53 W 116th St',)","('10026',)"
"(""Luke's Lobster Upper West Side"",)",seafood,"('426 Amsterdam Ave',)","('10024',)"
"(""Jimbo's Hamburger Palace"",)",burgers,"('528 W 145th St',)","('10031',)"
"('Burger One',)",burgers,"('1150 Lexington Ave',)","('10075',)"
"(""Chicky's"",)",bbq,"('355 E 86th St',)","('10028',)"
"('Los Tacos No.1',)",tacos,"('229 W 43rd St',)","('10036',)"
"(""McDonald's"",)",burgers,"('1286 1st Ave',)","('10021',)"
"('Panda Express',)",chinese,"('1277 1st Ave',)","('10065',)"
"('Mi Espiguita Taqueria',)",mexican,"('32-44 31st St',)","('11106',)"
"(""Schaller's Stube Sausage Bar"",)",german,"('1652 2nd Ave',)","('10028',)"
"('Chipotle Mexican Grill',)",mexican,"('1497 3rd Ave',)","('10028',)"
"('Popeyes',)",hotdogs,"('1572 3rd Ave',)","('10128',)"
"(""Petey's Burger"",)",burgers,"('46-46 Vernon Blvd',)","('11101',)"
"(""Xi'an Famous Foods"",)",chinese,"('328 E 78th St',)","('10075',)"
"('Five Guys',)",burgers,"('43 W 55th St',)","('10019',)"
"('Pao De Queijo',)",brazilian,"('31-90 30th St',)","('11106',)"
"('Sonic Drive-In',)",hotdogs,"('3702 Queens Blvd',)","('11101',)"
"('Chick-fil-A',)",hotdogs,"('711 Lexington Ave',)","('10022',)"
"('Pastrami Queen',)",delis,"('1125 Lexington Ave',)","('10075',)"
"(""Sticky's Finger Joint"",)",hotdogs,"('484 3rd Ave',)","('10016',)"
"('Checkers',)",burgers,"('2712 Queens Plaza South',)","('11101',)"
"('Blue Moon Deli',)",delis,"('1773 1st Ave',)","('10128',)"
"('Burger King',)",hotdogs,"('3310 Astoria Blvd',)","('11103',)"
"('Los Perros De Chucho',)",hotdog,"('40-13 35th Ave',)","('11101',)"
"('5 Napkin Burger',)",burgers,"('1325 2nd Ave',)","('10021',)"
"(""Xi'an Famous Foods"",)",chinese,"('26-19 Jackson Ave',)","('11101',)"
"('White Castle',)",hotdogs,"('351 E 103rd St',)","('10029',)"
"(""McDonald's"",)",burgers,"('1871 2nd Ave',)","('10029',)"
"('Popeyes Louisiana Kitchen',)",hotdogs,"('33-18 21st St',)","('11106',)"
"('Popeyes Louisiana Kitchen',)",hotdogs,"('1908 3rd Ave',)","('10029',)"
"('Lenwich',)",sandwiches,"('1269 1st Ave',)","('10021',)"
"('Lenwich',)",sandwiches,"('1332 3rd Ave',)","('10075',)"
"('JoJu',)",sandwiches,"('555 5th Ave',)","('10017',)"
"(""Sticky's Finger Joint"",)",hotdogs,"('598 9th Ave',)","('10036',)"
"('The Jin',)",korean,"('856 10th Ave',)","('10019',)"
"(""Franky's Souvlaki"",)",foodtrucks,"('31st Ave & Steinway St',)","('11103',)"
"('Nectar',)",greek,"('1090 Madison Ave',)","('10028',)"
"('Palace Fried Chicken',)",hotdogs,"('2102 36th Ave',)","('11106',)"
"('Ess',)",bakeries,"('831 3rd Ave',)","('10022',)"
"('Melt Shop',)",sandwiches,"('135 W 50th St',)","('10019',)"
"(""McDonald's"",)",hotdogs,"('31-46 21st St',)","('11106',)"
"('GAI Chicken & Rice',)",thai,"('158 E 45th St',)","('10017',)"
"('Shake Shack',)",burgers,"('600 3rd Ave',)","('10016',)"
"('fresh&co',)",salad,"('1260 Lexington Ave',)","('10021',)"
"('Hale and Hearty Soups',)",sandwiches,"('849 Lexington Ave',)","('10065',)"
"(""Wendy's"",)",hotdogs,"('714 Third Avenue',)","('10017',)"
"('Souvlaki GR',)",greek,"('162 W 56th St',)","('10019',)"
"('King Souvlaki - Astoria',)",greek,"('31 St And 31 Ave',)","('11106',)"
"('J.G. Melon',)",tradamerican,"('1291 3rd Ave',)","('10021',)"
"('Taco Today',)",mexican,"('1659 1st Avenue',)","('10028',)"
"('Texas Rotisserie & Grill',)",bbq,"('1315 1st Ave',)","('10021',)"
"(""Sophie's Cuban Cuisine - Lenox Hill"",)",cuban,"('401 E 68th St',)","('10065',)"
"('Bareburger - Yorkville',)",burgers,"('1681 1st Ave',)","('10128',)"
"(""Jacob's Pickles"",)",comfortfood,"('509 Amsterdam Ave',)","('10024',)"
"('Joy Burger Bar',)",burgers,"('1567 Lexington Ave',)","('10029',)"
"('Five Guys',)",burgers,"('2847 Broadway',)","('10025',)"
"('Shake Shack',)",hotdog,"('2957 Broadway',)","('10025',)"
"('Sidewalk Tacos',)",foodtrucks,"('2163 2nd Ave',)","('10029',)"
"(""Wendy's- New York"",)",burgers,"('2121 Third Ave',)","('10029',)"
"('Dos Toros Taqueria',)",mexican,"('1111 Lexington Ave',)","('10075',)"
"('Burger King',)",burgers,"('154 E 116th St',)","('10029',)"
"('Wingstop',)",chicken_wings,"('63-65 W 125th St',)","('10027',)"
"(""Xi'an Famous Foods"",)",chinese,"('328 E 78th St',)","('10075',)"
"('Greek Eats',)",greek,"('1229 1st Ave',)","('10065',)"
"('Taco Bell',)",hotdogs,"('1503 Lexington Ave',)","('10029',)"
"('Milk Burger',)",burgers,"('148 Bruckner Blvd',)","('10454',)"
"('Chirping Chicken',)",tradamerican,"('355 Amsterdam Ave',)","('10024',)"
"('Blue Moon Deli',)",delis,"('1773 1st Ave',)","('10128',)"
"('Popeyes Louisiana Kitchen',)",hotdogs,"('2300 7th Ave',)","('10030',)"
"('White Castle',)",hotdogs,"('2092-2094 7th Ave',)","('10027',)"
"('Taco Mix',)",mexican,"('234 E 116th St',)","('10029',)"
"('Taco Bell',)",hotdogs,"('173 E 116th St',)","('10029',)"
"('Oaxaca Taqueria',)",mexican,"('424 Amsterdam Ave',)","('10024',)"
"('IHOP',)",breakfast_brunch,"('2294 Adam Clayton Powell Jr Blvd',)","('10030',)"
"('Atomic Wings',)",chicken_wings,"('2090 Frederick Douglass Blvd',)","('10026',)"
"('Papaya King',)",hotdog,"('179 E 86th St',)","('10028',)"
"('Texas Chicken & Burgers',)",chicken_wings,"('151 103rd St',)","('10029',)"
"(""Luke's Lobster Upper West Side"",)",seafood,"('426 Amsterdam Ave',)","('10024',)"
"('Bareburger - Upper West Side',)",burgers,"('795 Columbus Ave',)","('10025',)"
"('Checkers',)",burgers,"('695 Saint Nicholas Ave',)","('10031',)"
"('Harlem Burger Co',)",burgers,"('2190 Frederick Douglass Blvd',)","('10026',)"
"(""Yia Yia's- Homemade Greek Food"",)",hotdogs,"('404 E 69th St',)","('10021',)"
"('Burger One',)",burgers,"('1150 Lexington Ave',)","('10075',)"
"('Popeyes Louisiana Kitchen',)",hotdogs,"('321 125th St',)","('10027',)"
"(""Schaller's Stube Sausage Bar"",)",german,"('1652 2nd Ave',)","('10028',)"
"('Taco Bell',)",hotdogs,"('1884 Third Ave',)","('10029',)"
"('Taco Bell',)",mexican,"('1614 2nd Avenue',)","('10028',)"
"(""McDonald's"",)",hotdogs,"('2379 Adam Clayton Powell Junior Blvd',)","('10030',)"
"('Harlem Bar-B-Q',)",bbq,"('2367 Frederick Douglass Blvd',)","('10027',)"
"(""McDonald's"",)",hotdogs,"('1499 3rd Ave',)","('10028',)"
"('Checkers',)",hotdogs,"('291 St. Nicholas Ave',)","('10027',)"
"('Broadway Bagel',)",bagels,"('2658 Broadway',)","('10025',)"
"('Pastrami Queen',)",delis,"('1125 Lexington Ave',)","('10075',)"
"('Popeyes Louisiana Kitchen',)",chicken_wings,"('2730 Frederick Douglass Blvd',)","('10039',)"
"('Chirping Chicken',)",chicken_wings,"('1560 2nd Ave',)","('10028',)"
"(""McDonald's"",)",hotdogs,"('85 Bruckner Blvd',)","('10454',)"
"('KFC',)",hotdogs,"('1922 3rd Ave',)","('10029',)"
"('Los Tacos No.1',)",tacos,"('229 W 43rd St',)","('10036',)"
"('Popeyes Louisiana Kitchen',)",hotdogs,"('2534 Broadway',)","('10025',)"
"(""Jimbo's Hamburger Palace"",)",burgers,"('1345 Amsterdam Ave',)","('10027',)"
"('Panda Express',)",hotdogs,"('2852 Broadway',)","('10025',)"
"('Burger King',)",burgers,"('1886 3rd Ave',)","('10029',)"
"('Pee Dee Steak House',)",seafood,"('2006 3rd Ave',)","('10029',)"
"(""McDonald's"",)",hotdogs,"('1872 3rd Ave',)","('10029',)"
"('The Hummus & Pita',)",mediterranean,"('215 E 86th St',)","('10028',)"
"('Milk Burger',)",burgers,"('148 Bruckner Blvd',)","('10454',)"
"('Popeyes Louisiana Kitchen',)",hotdogs,"('1908 3rd Ave',)","('10029',)"
"(""Wendy's"",)",burgers,"('3939 Broadway',)","('10032',)"
"('Burger King',)",burgers,"('154 E 116th St',)","('10029',)"
"('Falafel Tarboosh',)",falafel,"('1701 Amsterdam Ave',)","('10031',)"
"('Texas Chicken & Burgers',)",chicken_wings,"('3486 Broadway',)","('10031',)"
"('Joy Burger Bar',)",burgers,"('1567 Lexington Ave',)","('10029',)"
"('El Aguila',)",mexican,"('1634 Lexington Ave',)","('10029',)"
"('Fort Washington Public House',)",salad,"('3938 Broadway',)","('10032',)"
"('Atomic Wings',)",chicken_wings,"('2090 Frederick Douglass Blvd',)","('10026',)"
"('Harlem Burger Co',)",burgers,"('2190 Frederick Douglass Blvd',)","('10026',)"
"('Taco Bell',)",hotdogs,"('173 E 116th St',)","('10029',)"
"('Taco Mix',)",mexican,"('234 E 116th St',)","('10029',)"
"('Village Fried Chicken',)",hotdogs,"('1739 Amsterdam Ave',)","('10031',)"
"('Checkers',)",hotdogs,"('291 St. Nicholas Ave',)","('10027',)"
"('United Fried Chicken',)",hotdogs,"('2515 7th Ave',)","('10039',)"
"(""McDonald's"",)",hotdogs,"('3543-49 Broadway',)","('10031',)"
"('Harlem Bar-B-Q',)",bbq,"('2367 Frederick Douglass Blvd',)","('10027',)"
"('Popeyes Louisiana Kitchen',)",hotdogs,"('321 125th St',)","('10027',)"
"(""McDonald's"",)",burgers,"('1871 2nd Ave',)","('10029',)"
"('Sido Grill',)",falafel,"('2288 Frederick Douglass Blvd',)","('10027',)"
"('Bareburger - Upper West Side',)",burgers,"('795 Columbus Ave',)","('10025',)"
"('Chick-fil-A',)",chickenshop,"('1536 3rd Ave',)","('10028',)"
"('Taco Bell',)",hotdogs,"('3645 Broadway',)","('10031',)"
"(""Jimbo's Hamburger Palace"",)",burgers,"('1345 Amsterdam Ave',)","('10027',)"
"('Broadway Bagel',)",bagels,"('2658 Broadway',)","('10025',)"
"(""McDonald's"",)",hotdogs,"('85 Bruckner Blvd',)","('10454',)"
"('Panda Express',)",hotdogs,"('2852 Broadway',)","('10025',)"
"('Lincoln Fried Chicken',)",chicken_wings,"('576 W 125th St',)","('10027',)"
"('Shake Shack',)",burgers,"('154 E 86th St',)","('10028',)"
"('Popeyes Louisiana Kitchen',)",chicken_wings,"('557 Grand Concourse',)","('10451',)"
"(""Jacob's Pickles"",)",comfortfood,"('509 Amsterdam Ave',)","('10024',)"
"(""McDonald's"",)",hotdogs,"('444 Lenox Ave',)","('10030',)"
"('Au Jus',)",sandwiches,"('1762 1st Ave',)","('10128',)"
"('Maison Harlem',)",french,"('341 St Nicholas Ave',)","('10027',)"
"('Taco Bell',)",hotdogs,"('1503 Lexington Ave',)","('10029',)"
"(""McDonald's"",)",hotdogs,"('2142 3rd Ave',)","('10027',)"
"(""Jimbo's Hamburger Palace"",)",burgers,"('528 W 145th St',)","('10031',)"
"('Texas Chicken & Burgers',)",chicken_wings,"('151 103rd St',)","('10029',)"
"('Checkers',)",hotdogs,"('79 W. 125th St.',)","('10027',)"
"(""Yolanda's Tamales"",)",mexican,"('3380 Broadway',)","('10031',)"
"(""Mel's Burger Bar"",)",burgers,"('2850 Broadway',)","('10025',)"
"('Vietnaam',)",vietnamese,"('1700 2nd Ave',)","('10128',)"
"('KFC',)",hotdogs,"('3645 Broadway',)","('10031',)"
"('Las Palmas Restaurant',)",mexican,"('3891 Broadway',)","('10032',)"
"(""McDonald's"",)",hotdogs,"('354 W 125th St',)","('10027',)"
"('Mottley Kitchen',)",cafes,"('402 E 140th St',)","('10454',)"
"('Chipotle Mexican Grill',)",mexican,"('2843 Broadway',)","('10025',)"
"('Wahi Diner',)",tradamerican,"('3915 Broadway',)","('10032',)"
"('Taco Bell',)",hotdogs,"('3645 Broadway',)","('10031',)"
"('Chipotle Mexican Grill',)",mexican,"('4009 Broadway',)","('10032',)"
"('Boom Boom Chicken',)",korean,"('240 Main St',)","('07024',)"
"(""Jimbo's Hamburger Palace"",)",burgers,"('528 W 145th St',)","('10031',)"
"('Lauren’s Chickenburger',)",chicken_wings,"('1630 Lemoine Ave',)","('07024',)"
"('Court Deli',)",delis,"('96 E 161st St',)","('10451',)"
"('Popeyes Louisiana Kitchen',)",chicken_wings,"('2730 Frederick Douglass Blvd',)","('10039',)"
"('Taqueria San Pedro',)",mexican,"('3662 Broadway',)","('10031',)"
"('Chipotle Mexican Grill',)",hotdogs,"('260 E 161st St',)","('10451',)"
"('Lenox Fast Food',)",hotdogs,"('657 Malcolm X Blvd',)","('10037',)"
"('Five Guys',)",burgers,"('2847 Broadway',)","('10025',)"
"(""Wendy's"",)",burgers,"('1435 Bergen Boulevard',)","('07024',)"
"(""McDonald's"",)",hotdogs,"('4259 Broadway',)","('10033',)"
"(""Wendy's"",)",burgers,"('19 West 170Th Street',)","('10452',)"
"('Shake Shack',)",hotdog,"('2957 Broadway',)","('10025',)"
"('Bombonada',)",dominican,"('1405 St Nicholas Ave',)","('10040',)"
"('White Castle',)",hotdogs,"('2092-2094 7th Ave',)","('10027',)"
"('Jumbo Pizza Coffee Shop',)",pizza,"('3594 Broadway',)","('10031',)"
"('Popeyes Louisiana Kitchen',)",hotdogs,"('2300 7th Ave',)","('10030',)"
"(""John's Fried Chicken"",)",dominican,"('512 W 207th St',)","('10034',)"
"(""Jimbo's Hamburger Palace"",)",burgers,"('1345 Amsterdam Ave',)","('10027',)"
"(""McDonald's"",)",hotdogs,"('2379 Adam Clayton Powell Junior Blvd',)","('10030',)"
"('Maison Harlem',)",french,"('341 St Nicholas Ave',)","('10027',)"
"('Checkers',)",hotdogs,"('1203 Jerome Ave.',)","('10452',)"
"(""Jordan's Snack Bar & Burger"",)",burgers,"('4419 Broadway',)","('10034',)"
"(""Jacob's Pickles"",)",comfortfood,"('509 Amsterdam Ave',)","('10024',)"
"('Pick & Eat',)",pizza,"('4179 Broadway',)","('10033',)"
"('US Fried Chicken',)",tradamerican,"('860 Gerard Ave',)","('10451',)"
"('Popeyes Louisiana Kitchen',)",hotdogs,"('601 W 191st St',)","('10040',)"
"('Landin Mac & Cheese',)",pizza,"('701 Melrose Ave',)","('10455',)"
"(""McDonald's"",)",hotdogs,"('86 E 167th St',)","('10452',)"
"('IHOP',)",breakfast_brunch,"('2294 Adam Clayton Powell Jr Blvd',)","('10030',)"
"('Panda Express',)",hotdogs,"('2852 Broadway',)","('10025',)"
"('Popeyes Louisiana Kitchen',)",hotdogs,"('220 E 161st St',)","('10451',)"
"(""Jersey Mike's Subs"",)",hotdogs,"('2151 Lemoine Ave',)","('07024',)"
"('Harlem Bar-B-Q',)",bbq,"('2367 Frederick Douglass Blvd',)","('10027',)"
"('Burger King',)",hotdogs,"('521 E 149th St',)","('10455',)"
"(""Melba's Restaurant"",)",southern,"('300 W 114th St',)","('10026',)"
"(""Domino's Pizza"",)",pizza,"('3624 Broadway',)","('10031',)"
"(""McDonald's"",)",hotdogs,"('3809 Broadway',)","('10032',)"
"('United Fried Chicken',)",hotdogs,"('2515 7th Ave',)","('10039',)"
"(""Yolanda's Tamales"",)",mexican,"('3380 Broadway',)","('10031',)"
"('Wingstop',)",chicken_wings,"('63-65 W 125th St',)","('10027',)"
"('Oche A Tu Gusto',)",hotdogs,"('1573 St Nicholas Ave',)","('10040',)"
"(""Jimbo's Hamburger"",)",burgers,"('2048 Amsterdam Ave',)","('10032',)"
"('Bareburger - Upper West Side',)",burgers,"('795 Columbus Ave',)","('10025',)"
"('Checkers',)",burgers,"('260 E 161st Street',)","('10451',)"
"(""Jersey Mike's Subs"",)",hotdogs,"('One E 161st St',)","('10451',)"
"(""Mel's Burger Bar"",)",burgers,"('2850 Broadway',)","('10025',)"
"('Lauren’s Chickenburger',)",chicken_wings,"('1630 Lemoine Ave',)","('07024',)"
"(""McDonald's"",)",hotdogs,"('4259 Broadway',)","('10033',)"
"(""Wendy's"",)",burgers,"('19 West 170Th Street',)","('10452',)"
"(""McDonald's"",)",hotdogs,"('3543-49 Broadway',)","('10031',)"
"('Bombonada',)",dominican,"('1405 St Nicholas Ave',)","('10040',)"
"('Oche A Tu Gusto',)",hotdogs,"('1573 St Nicholas Ave',)","('10040',)"
"('Checkers',)",hotdogs,"('1203 Jerome Ave.',)","('10452',)"
"('Taco Bell',)",hotdogs,"('3645 Broadway',)","('10031',)"
"('Court Deli',)",delis,"('96 E 161st St',)","('10451',)"
"('Junzi Kitchen',)",chinese,"('2896 Broadway',)","('10025',)"
"('Chipotle Mexican Grill',)",hotdogs,"('260 E 161st St',)","('10451',)"
"(""Wendy's"",)",burgers,"('1435 Bergen Boulevard',)","('07024',)"
"(""Kennedy's Chicken & Grill"",)",chicken_wings,"('1550 St Nicholas Ave',)","('10040',)"
"('Popeyes Louisiana Kitchen',)",chicken_wings,"('2730 Frederick Douglass Blvd',)","('10039',)"
"('Taqueria San Pedro',)",mexican,"('3662 Broadway',)","('10031',)"
"('Popeyes Louisiana Kitchen',)",hotdogs,"('601 W 191st St',)","('10040',)"
"(""Jersey Mike's Subs"",)",hotdogs,"('2151 Lemoine Ave',)","('07024',)"
"(""Jordan's Snack Bar & Burger"",)",burgers,"('4419 Broadway',)","('10034',)"
"('Koko Wings - New York',)",korean,"('248 W 106th St',)","('10025',)"
"('Tacos El Paisa',)",mexican,"('1548 Saint Nicholas Ave',)","('10040',)"
"('Pick & Eat',)",pizza,"('4179 Broadway',)","('10033',)"
"('Smashburger',)",burgers,"('193 W 237th St',)","('10463',)"
"('Empanadas Monumental',)",spanish,"('550 W 181st St',)","('10033',)"
"(""McDonald's"",)",hotdogs,"('86 E 167th St',)","('10452',)"
"(""McDonald's"",)",hotdogs,"('2152 Lemoine Ave',)","('07024',)"
"('Chipotle Mexican Grill',)",hotdogs,"('4240 Broadway',)","('10033',)"
"('Jumbo Pizza Coffee Shop',)",pizza,"('3594 Broadway',)","('10031',)"
"('US Fried Chicken',)",tradamerican,"('860 Gerard Ave',)","('10451',)"
"(""Jimbo's Hamburger Palace"",)",burgers,"('528 W 145th St',)","('10031',)"
"('Landin Mac & Cheese',)",pizza,"('701 Melrose Ave',)","('10455',)"
"('Popeyes Louisiana Kitchen',)",hotdogs,"('2300 7th Ave',)","('10030',)"
"('Popeyes Louisiana Kitchen',)",hotdogs,"('220 E 161st St',)","('10451',)"
"(""Wimpy's III"",)",breakfast_brunch,"('1232 St Nicholas Ave',)","('10032',)"
"(""Jimbo's Hamburger"",)",burgers,"('2048 Amsterdam Ave',)","('10032',)"
"('Shake Shack',)",hotdog,"('2957 Broadway',)","('10025',)"
"(""McDonald's"",)",hotdogs,"('3809 Broadway',)","('10032',)"
"(""McDonald's"",)",hotdogs,"('2379 Adam Clayton Powell Junior Blvd',)","('10030',)"
"('Taqueria Emilio',)",mexican,"('563 W 207th St',)","('10034',)"
"('Mi Ranchito',)",mexican,"('1468 St Nicholas Ave',)","('10033',)"
"('Five Guys',)",burgers,"('2847 Broadway',)","('10025',)"
"('White Castle',)",hotdogs,"('2092-2094 7th Ave',)","('10027',)"
"('Lenox Fast Food',)",hotdogs,"('657 Malcolm X Blvd',)","('10037',)"
"(""McDonald's"",)",burgers,"('51-67 E 161st St',)","('10451',)"
"(""McDonald's"",)",burgers,"('208 Dyckman St',)","('10040',)"
"('Checkers',)",burgers,"('260 E 161st Street',)","('10451',)"
"(""Jersey Mike's Subs"",)",hotdogs,"('One E 161st St',)","('10451',)"
