State_ab,Zip_Code
NY,11360
NY,11361
NY,11362
NY,11363
NY,11364
NY,11365
NY,11366
NY,11367
NY,11368
NY,11369
NY,11372
NY,11373
NY,11374
NY,11375
NY,11377
NY,11378
NY,11379
NY,11385
NY,11411
NY,11412
NY,11413
NY,11414
NY,11415
NY,11416
NY,11417
NY,11418
NY,11419
NY,11420
NY,11421
NY,11422
NY,11423
NY,11426
NY,11427
NY,11428
NY,11432
NY,11433
NY,11434
NY,11435
NY,11436
NY,11501
NY,11507
NY,11510
NY,11516
NY,11518
NY,11520
NY,11530
NY,11542
NY,11545
NY,11548
NY,11550
NY,11552
NY,11553
NY,11554
NY,11557
NY,11558
NY,11561
NY,11563
NY,11565
NY,11566
NY,11568
NY,11570
NY,11572
NY,11575
NY,11579
NY,11580
NY,11581
NY,11590
NY,11596
NY,11691
NY,11692
NY,11693
NY,11694
NY,11701
NY,11702
NY,11703
NY,11704
NY,11705
NY,11706
NY,11709
NY,11710
NY,11714
NY,11715
NY,11716
NY,11717
NY,11719
NY,11720
NY,11722
NY,11724
NY,11725
NY,11726
NY,11727
NY,11729
NY,11730
NY,11731
NY,11732
NY,11733
NY,11735
NY,11738
NY,11740
NY,11741
NY,11742
NY,11743
NY,11746
NY,11747
NY,11749
NY,11751
NY,11752
NY,11753
NY,11754
NY,11755
NY,11756
NY,11757
NY,11758
NY,11762
NY,11763
NY,11764
NY,11766
NY,11767
NY,11768
NY,11769
NY,11770
NY,11771
NY,11772
NY,11776
NY,11777
NY,11778
NY,11779
NY,11780
NY,11783
NY,11784
NY,11786
NY,11787
NY,11788
NY,11791
NY,11792
NY,11793
NY,11795
NY,11796
NY,11801
NY,11803
NY,11901
NY,11930
NY,11932
NY,11933
NY,11934
NY,11937
NY,11940
NY,11944
NY,11949
NY,11951
NY,11952
NY,11953
NY,11954
NY,11959
NY,11960
NY,11963
NY,11964
NY,11967
NY,11968
NY,12010
NY,12015
NY,12019
NY,12020
NY,12025
NY,12029
NY,12032
NY,12037
NY,12043
NY,12045
NY,12047
NY,12051
NY,12053
NY,12054
NY,12065
NY,12068
NY,12078
NY,12083
NY,12084
NY,12090
NY,12095
NY,12110
NY,12117
NY,12122
NY,12123
NY,12125
NY,12134
NY,12140
NY,12144
NY,12148
NY,12154
NY,12155
NY,12158
NY,12170
NY,12180
NY,12182
NY,12186
NY,12188
NY,12189
NY,12196
NY,12197
NY,12202
NY,12203
NY,12204
NY,12205
NY,12206
NY,12207
NY,12208
NY,12209
NY,12210
NY,12211
NY,12226
NY,12302
NY,12303
NY,12304
NY,12306
NY,12308
NY,12309
NY,12401
NY,12404
NY,12412
NY,12413
NY,12414
NY,12422
NY,12428
NY,12449
NY,12455
NY,12464
NY,12477
NY,12485
NY,12501
NY,12508
NY,12518
NY,12521
NY,12522
NY,12524
NY,12526
NY,12528
NY,12533
NY,12534
NY,12538
NY,12540
NY,12545
NY,12549
NY,12550
NY,12553
NY,12561
NY,12564
NY,12566
NY,12567
NY,12568
NY,12569
NY,12570
NY,12571
NY,12572
NY,12586
NY,12590
NY,12601
NY,12603
NY,12701
NY,12729
NY,12732
NY,12733
NY,12754
NY,12758
NY,12771
NY,12790
NY,12801
NY,12803
NY,12804
NY,12814
NY,12816
NY,12827
NY,12828
NY,12832
NY,12833
NY,12839
NY,12846
NY,12849
NY,12853
NY,12866
NY,12870
NY,12871
NY,12885
NY,12887
NY,12901
NY,12919
NY,12932
NY,12937
NY,12944
NY,12946
NY,12953
NY,12958
NY,12972
NY,12974
NY,12980
NY,12981
NY,12983
NY,12992
NY,13021
NY,13026
NY,13027
NY,13029
NY,13030
NY,13031
NY,13032
NY,13033
NY,13037
NY,13039
NY,13044
NY,13045
NY,13053
NY,13057
NY,13060
NY,13063
NY,13066
NY,13069
NY,13077
NY,13088
NY,13090
NY,13101
NY,13104
NY,13108
NY,13114
NY,13118
NY,13126
NY,13140
NY,13142
NY,13143
NY,13148
NY,13152
