State_ab,Zip_Code
TX,79009
TX,79735
TX,77335
TX,77350
TX,79106
TX,79103
TX,79102
TX,79107
TX,79108
TX,79109
TX,79845
TX,79110
TX,78880
TX,79015
TX,79118
TX,78873
TX,75417
TX,78377
TX,77856
TX,75087
TX,79567
TX,75653
TX,75948
TX,75929
TX,77331
TX,78374
TX,78390
TX,78387
TX,79549
TX,79526
TX,75954
TX,75935
TX,75707
TX,75750
TX,75701
TX,75790
TX,75792
TX,75703
TX,76043
TX,75901
TX,76424
TX,79088
TX,76111
TX,76106
TX,76164
TX,76114
TX,76103
TX,76107
TX,76119
TX,76102
TX,76116
TX,76105
TX,76104
TX,76109
TX,76110
TX,76115
TX,76131
TX,76132
TX,76133
TX,76134
TX,76112
TX,76120
TX,76040
TX,76117
TX,76108
TX,76126
TX,76036
TX,76063
TX,76002
TX,76060
TX,76001
TX,76018
TX,76014
TX,76015
TX,76006
TX,76022
TX,75089
TX,76118
TX,78148
TX,76180
TX,76053
TX,76034
TX,76021
TX,76051
TX,76248
TX,76137
TX,76244
TX,76177
TX,76179
TX,76052
TX,76012
TX,76016
TX,76010
TX,76011
TX,76013
TX,79603
TX,79601
TX,79605
TX,79602
TX,79606
TX,79562
TX,79316
TX,75455
TX,75456
TX,76903
TX,76905
TX,76901
TX,76904
TX,79853
TX,78703
TX,78722
TX,78705
TX,78701
TX,78702
TX,78704
TX,78757
TX,78759
TX,78726
TX,78731
TX,78749
TX,78727
TX,75418
TX,78732
TX,78645
TX,78652
TX,78729
TX,78758
TX,78753
TX,78233
TX,78728
TX,78733
TX,78746
TX,78723
TX,78721
TX,78724
TX,78741
TX,78745
TX,78744
TX,78748
TX,75845
TX,77660
TX,75683
TX,75644
TX,75605
TX,78840
TX,78842
TX,75140
TX,75169
TX,75103
TX,77902
TX,75862
TX,77358
TX,77320
TX,79756
TX,77833
TX,77835
TX,78040
TX,78043
TX,78041
TX,77435
TX,77488
TX,77437
TX,76301
TX,76309
TX,76311
TX,77469
TX,76302
TX,76310
TX,76306
TX,76354
TX,76384
TX,78580
TX,76693
TX,78550
TX,78633
TX,78628
TX,76527
TX,78717
TX,78750
TX,78664
TX,78259
TX,78681
TX,78626
TX,78665
TX,76530
TX,76537
TX,78121
TX,78114
TX,78160
TX,79745
TX,76234
TX,76431
TX,76023
TX,75494
TX,75773
TX,79323
TX,73672
TX,76450
TX,78140
TX,75414
TX,78220
TX,75459
TX,78222
TX,77044
TX,77029
TX,78244
TX,78210
TX,77048
TX,77075
TX,78223
TX,77536
TX,78263
TX,78221
TX,75941
TX,78252
TX,78237
TX,77068
TX,79014
TX,78557
TX,78069
TX,78576
TX,78503
TX,76631
TX,76049
TX,75433
TX,78228
TX,75428
TX,77619
TX,76044
TX,76050
TX,79501
TX,75126
TX,78250
TX,75416
TX,77964
TX,75831
TX,78201
TX,76844
TX,78238
TX,78381
TX,77304
TX,78213
TX,78410
TX,78240
TX,77360
TX,77859
TX,78254
TX,75757
TX,75704
TX,78249
TX,76123
TX,75054
TX,78212
TX,79536
TX,78216
TX,78064
TX,78754
TX,78667
TX,78617
TX,78837
TX,75754
TX,78258
TX,78227
TX,76308
TX,76305
TX,76578
TX,78147
TX,76073
TX,75783
TX,75763
TX,75802
TX,75839
TX,79714
TX,75969
TX,75904
TX,75559
TX,79019
TX,78065
TX,78011
TX,77474
TX,77418
TX,79353
TX,78003
TX,78602
TX,77511
TX,78957
TX,78662
TX,78102
TX,76513
TX,76501
TX,76504
TX,76502
TX,76543
TX,76541
TX,77534
TX,76544
TX,76540
TX,78234
TX,78209
TX,78247
TX,78109
TX,78239
TX,78203
TX,78202
TX,77803
TX,78219
TX,77840
TX,78214
TX,78211
TX,78224
TX,77845
TX,78225
TX,78226
TX,78242
TX,78245
TX,78251
TX,78355
TX,78229
TX,78230
TX,78023
TX,78611
TX,78257
TX,78015
TX,78644
TX,78231
TX,79510
TX,78606
TX,75501
TX,75569
TX,75573
TX,77588
TX,77584
TX,77583
TX,77515
TX,77480
TX,77486
TX,77807
TX,77801
TX,77802
TX,78520
TX,79830
TX,76823
TX,77836
TX,77879
TX,78654
TX,78648
TX,77979
TX,77983
TX,79504
TX,78521
TX,78586
TX,79097
TX,75574
TX,75565
TX,77665
TX,75780
TX,75766
TX,75925
TX,79201
TX,76365
TX,76834
TX,75424
TX,75409
TX,75078
TX,75035
TX,75070
TX,75563
TX,75069
TX,75407
TX,75098
TX,75002
TX,75074
TX,75023
TX,75093
TX,75075
TX,75025
TX,75024
TX,76933
TX,75252
TX,77412
TX,78934
TX,78133
TX,76444
TX,76442
TX,76252
TX,76240
TX,76525
TX,79357
TX,75235
TX,75219
TX,75246
TX,75223
TX,75203
TX,75209
TX,75442
TX,75243
TX,75238
TX,75227
TX,75244
TX,75220
TX,75237
TX,75232
TX,75248
TX,75001
TX,75062
TX,75060
TX,75116
TX,75104
TX,75181
TX,78962
TX,75185
TX,75044
TX,76455
VA,23188
VA,24589
VA,20165
VA,23040
VA,23418
VA,24084
VA,23950
VA,23350
VA,24328
VA,24551
VA,24330
VA,23060
VA,22066
VA,23109
VA,22315
VA,24019
VA,22306
VA,23867
VA,23085
VA,22603
VA,22079
VA,20111
VA,22835
VA,20110
VA,22025
VA,22842
VA,24127
VA,24271
VA,22124
VA,24522
VA,24277
VA,22192
VA,22134
VA,23220
VA,24281
VA,24370
VA,23185
VA,22849
VA,24347
VA,22150
VA,23830
VA,23440
VA,22657
VA,22908
VA,23301
VA,22980
VA,22604
VA,22309
VA,23002
VA,20147
VA,22712
VA,23430
VA,23407
VA,22620
VA,20148
VA,20169
VA,23336
VA,20121
VA,23310
VA,22193
VA,20136
VA,20155
VA,22202
VA,22747
VA,24018
VA,24179
VA,22802
VA,22812
VA,24260
VA,22664
VA,24354
VA,23874
VA,24479
VA,22553
VA,22407
VA,22556
VA,22406
VA,24609
VA,22630
VA,24210
VA,22443
VA,24477
VA,24230
VA,23693
VA,22304
VA,22303
VA,22305
VA,22314
VA,22902
VA,23325
VA,23320
VA,24174
VA,23322
VA,23323
VA,23834
VA,24541
VA,22046
VA,22911
VA,24333
VA,23666
VA,23669
VA,23661
VA,24523
VA,22801
VA,23860
VA,24572
VA,24502
VA,23607
VA,23601
VA,23602
VA,23606
VA,23608
VA,24064
VA,23503
VA,23509
VA,23507
VA,23523
VA,23513
VA,23518
VA,23502
VA,23805
VA,23707
VA,24634
VA,23704
VA,23701
VA,24141
VA,23222
VA,23223
VA,23224
VA,23225
VA,24012
VA,24015
VA,24401
VA,23435
VA,23434
VA,23315
VA,23462
VA,23452
VA,23451
VA,23454
VA,22514
VA,23453
VA,23456
VA,23464
VA,22601
VA,23416
VA,23421
VA,24343
VA,22947
VA,22901
VA,22903
VA,22959
VA,22937
VA,24445
VA,23083
VA,24574
VA,23236
VA,22213
VA,22207
VA,22204
VA,22205
VA,22201
VA,23237
VA,22203
VA,22206
VA,23803
VA,24437
VA,22939
VA,24421
VA,24440
VA,24503
VA,24104
VA,24095
VA,24122
VA,24315
VA,24090
VA,24077
VA,23868
VA,24656
VA,24631
VA,23921
VA,24588
VA,23235
VA,24576
VA,23069
VA,24312
VA,24317
VA,23923
VA,23113
VA,23836
VA,23831
VA,23838
VA,23234
VA,23832
VA,23114
VA,23120
VA,23112
VA,22611
VA,22701
VA,24256
VA,24288
VA,23833
VA,23841
VA,22560
VA,22307
VA,22308
VA,22310
VA,22729
VA,22032
VA,22015
VA,22152
VA,22153
VA,22003
VA,22042
VA,22044
VA,22041
VA,22151
VA,22312
VA,22182
VA,22180
VA,22181
VA,22031
VA,22101
VA,22043
VA,22102
VA,20170
VA,20171
VA,20191
VA,22033
VA,20190
VA,22030
VA,20120
VA,20151
VA,22039
VA,20186
VA,24072
VA,22963
VA,24184
VA,24065
VA,24102
VA,24137
VA,22602
VA,24136
VA,24124
VA,23061
VA,23233
VA,23063
VA,24348
VA,22973
VA,23847
VA,24577
VA,24592
VA,24558
VA,23192
VA,23005
VA,23116
VA,23111
VA,23229
VA,23294
VA,23228
VA,23227
VA,23231
VA,23150
VA,24112
VA,24148
VA,24078
VA,23487
VA,23187
VA,23181
VA,22485
VA,22482
VA,24243
VA,24263
VA,20180
VA,20197
VA,20176
VA,20175
VA,20132
VA,20105
VA,20164
VA,20152
VA,23117
VA,23974
VA,22727
VA,23970
VA,23968
VA,23927
VA,23092
VA,24060
VA,24073
VA,24149
VA,22949
VA,23124
VA,23405
VA,24521
VA,22473
VA,23824
VA,23922
VA,22508
VA,22942
VA,24053
VA,24557
VA,24531
VA,24527
VA,24549
VA,24586
VA,23139
VA,23901
VA,23875
VA,23842
VA,22191
VA,20112
VA,20109
VA,24301
VA,22572
VA,24153
VA,24435
VA,24450
VA,22827
VA,22815
VA,22821
VA,22846
VA,24225
VA,24266
VA,24224
VA,24250
VA,24251
VA,24319
VA,23829
VA,22408
VA,22554
VA,22405
VA,23135
VA,23884
VA,24605
VA,24614
VA,24651
VA,24630
VA,24202
VA,24212
VA,24361
VA,22469
VA,20124
VA,24216
VA,24293
VA,24360
VA,24368
VA,23692
VA,23696
VA,22311
VA,22302
VA,22301
VA,23324
VA,20187
VA,23321
VA,24426
VA,24540
VA,23851
VA,22401
VA,23663
VA,23664
VA,22624
VA,24504
VA,24501
VA,23605
VA,23505
VA,23529
VA,23508
VA,23504
VA,23510
VA,23870
VA,24273
VA,23662
VA,23702
VA,23219
VA,23221
VA,23226
VA,23218
VA,24016
VA,24017
VA,24013
VA,24014
VA,23238
VA,23437
VA,23455
VA,23230
VA,22464
VA,24055
VA,23086
VA,20158
VA,24162
VA,22567
VA,24185
VA,22026
